year_range,fips_st,fips_cnty,deaths,exp_tot,exp_correction,exp_police,rev_tot,rev_gen_ownsource,rev_int_gov,rev_prop_tax,rev_tax,pop_tot,pop_wht,pop_blk,pop_lat,pop_pct_pov,pop_pct_deep_pov,pop_med_income,pop_pc_income,violent.yr,property.yr,murder.yr,ft_sworn,cbsa,metroname
2012-2016,13,235,0,25996200,661560.0000000001,2289930.0000000005,26146050.000000004,11230980.000000002,10980120,4826280.000000001,8154060,11460,6809,3873,538,0.23754944720559895,0.1280048686479359,43156.8,19521.570000000003,109.5,183,0,12,NA,NA
2012-2016,13,237,1,30889080,2093460,4854030.000000001,31984650,25690950,4042620.0000000005,9416130.000000002,21559530.000000004,21259,13905,5564,1382,0.1775607432110529,0.070557408,50795.82000000001,27932.04,126.375,301.25,0.5,25.5,NA,NA
2012-2016,13,239,0,4469970,176490,566100,4729710,2864910.0000000005,1528470,1646130,1885890,2095,1010,1025,21,0.2568019093078759,0.07875895,33048.030000000006,20533.890000000003,9.25,23.5,0,7,NA,NA
2012-2016,13,241,0,35966220,2147850.0000000005,3732930.0000000005,33893850.00000001,29682510.000000004,2067930.0000000002,17227200,23083560,16312,14205,346,1308,0.21768410550601733,0.084242689,42487.47,27055.140000000003,17.17391304347826,64,0.043478260869565216,7.217391304347826,NA,NA
2012-2016,13,243,0,11086680,495060.00000000006,1360860.0000000002,12579630.000000002,9238530,1111110.0000000002,4206900.000000001,7042950.000000001,7224,2531,4518,40,0.2866070160488567,0.1822184348814089,33697.380000000005,29079.780000000002,16.625,52.125,0,7.5,NA,NA
2012-2016,13,245,4,469536660.00000006,28861110.000000004,44343390.00000001,458668650,258250380.00000003,149754540,63659610.00000001,115383390.00000001,201418,72527,112308,9333,0.2519417097436164,0.1282073927838533,42840.450000000004,23261.160000000003,776.75,1314.55,2.65,104.8,12260,"Augusta-Richmond County, GA-SC Metropolitan Statistical Area"
2012-2016,13,247,3,124182360.00000001,9151950,18286140.000000004,127439100,98808870.00000001,11215440,40712580,66049440,87569,31494,44299,8774,0.1716400674411622,0.066136222,56689.920000000006,25533.33,509.25,1473.5,2,108.5,12060,"Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area"
2012-2016,13,249,0,9209670,186480.00000000003,580530.0000000001,8860020,4462200.000000001,281940,1803750.0000000002,2905980.0000000005,5089,3498,1371,243,0.218707015,0.12752996659461585,45761.97,23534.22,8.875,27.5,0,4,NA,NA
2012-2016,13,251,0,65562150.00000001,1570650,2501940,60701460.00000001,15091560.000000002,2634030,6278160.000000001,10243080.000000002,14114,7736,5881,246,0.2499817531567039,0.12926063790964162,38902.170000000006,21979.11,34,109.5,0.083333333,6.666666666666667,NA,NA
2012-2016,13,253,0,15548880.000000002,607170.0000000001,2433120.0000000005,14307900.000000002,11763780,1572870.0000000002,4799640,8619150.000000002,8696,5374,2980,257,0.19080325960419092,0.10232828870779977,39305.100000000006,23847.24,24.25,81.125,0.75,10,NA,NA
2012-2016,13,255,1,165686370.00000003,14644230.000000002,16329210.000000002,177987390,95364540.00000001,13217880.000000002,35098200.00000001,61610550,64006,38284,21101,2789,0.235723274,0.096325087,45008.280000000006,22087.890000000003,713,1518.75,1.5,105,12060,"Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area"
2012-2016,13,257,0,44092530.00000001,2064600.0000000005,4189140.0000000005,47423640.00000001,25912950,6404700.000000001,10495050.000000002,18291690.000000004,25584,21257,3234,754,0.2004414125200642,0.096428571,41167.68,22338.750000000004,173.875,458.625,1,31,NA,NA
2012-2016,13,259,0,8652450,82140,1266510.0000000002,7968690.000000001,6192690.000000001,943500.0000000001,2505270.0000000005,3767340,5791,1554,2751,1296,0.4141188168033806,0.16877951777280636,23179.02,15410.130000000001,1,6.166666666666667,0,4.666666666666667,NA,NA
2012-2016,13,261,1,67159440,6096120.000000001,7852140,60013260,44190210.00000001,8614710.000000002,14617590.000000002,28741230.000000004,31070,12399,16159,1640,0.3362071938476394,0.15639548918853674,37222.740000000005,20520.570000000003,137.69230769230768,463.3076923076923,0.8461538461538463,40.30769230769231,NA,NA
2012-2016,13,263,0,10647120,67710.00000000001,1196580.0000000002,9957810.000000002,7443660.000000001,1655010.0000000002,4119210,5727600,6373,2546,3648,141,0.20686926242481798,0.11902500791389681,41022.270000000004,22606.260000000002,2.25,39.625,0.125,5.5,NA,NA
2012-2016,13,265,0,3835050,0,1054500,3665220.0000000005,3225660.0000000005,305250,1717170,2081250,1904,600,1219,81,0.31375661375661373,0.16984126984126985,31248.72,17170.59,10.25,32.75,0,9,NA,NA
2012-2016,13,267,0,25157040,3026970.0000000005,2967030,23308890.000000004,19458300.000000004,2287710,7704510.000000001,14212440,25260,14796,7365,2746,0.2768473937617752,0.10995394599120788,39491.58,17351.52,59.375,184.25,0,12.5,NA,NA
2012-2016,13,269,1,10541670,587190,1589520.0000000002,10670430,8029740.000000001,1936950.0000000002,2586300,5332440.000000001,8354,4835,3259,187,0.28392330383480824,0.1570796460176991,30096.54,19226.31,30,52.25,0.125,8,NA,NA
2012-2016,13,271,0,16598940.000000002,548340,2789430.0000000005,16244850.000000002,12812730.000000002,2122320,5253630,8936610,16405,8064,6623,2378,0.28697448939044745,0.14861320829690852,30699.270000000004,13808.400000000001,13.916666666666668,40.333333333333336,0,4.916666666666666,NA,NA
2012-2016,13,273,0,17522460.000000004,2475300,2269950.0000000005,17521350.000000004,11728260,2193360,4976130,8399370,9132,3253,5697,236,0.34720800636870236,0.15091550096667805,33786.18,19143.06,52.875,93.125,0.375,11,10500,"Albany, GA Metropolitan Statistical Area"
2012-2016,13,275,0,178113930.00000003,4364520,11530680,187124910,101465100,14838480.000000002,17332650,36777630.00000001,44977,25947,16199,1546,0.21303132880477998,0.09918895,42447.51,24617.58,185.63636363636363,328.3181818181818,0.2727272727272727,21.18181818181818,NA,NA
2012-2016,13,277,2,74883930.00000001,3957150.0000000005,6362520,89323920.00000001,67334820,12949260.000000002,17076240,42698370,40691,23040,11953,4526,0.2747701208802562,0.11258911044529393,41750.43,22912.620000000003,326.8461538461538,576.5384615384615,1.153846153846154,38.84615384615385,NA,NA
2012-2016,13,279,0,36103860,1554000.0000000002,5841930,43752870,33591930,8013090.000000001,8666880.000000002,22529670.000000004,27160,16535,6860,3089,0.26559934318555006,0.12707120465741156,36719.91,22542.99,233.57142857142858,482.7142857142857,1.4285714285714284,28.285714285714285,NA,NA
2012-2016,13,281,0,17402580,974580,1808190,17754450,14456640.000000002,2001330.0000000002,6630030.000000001,11003430,10976,10442,137,258,0.1507051977512575,0.074267679,43646.310000000005,24054.81,32.5,85,0.375,11,NA,NA
2012-2016,13,283,0,6557880.000000001,175380.00000000003,1045620.0000000001,6406920.000000001,5423460,483960.00000000006,1827060.0000000002,3472080.0000000005,6711,4497,2085,116,0.18672133732849708,0.065762498,44626.44,23650.77,13.25,63,0,10,NA,NA
2012-2016,13,285,0,213643920,6819840,24069240,209401500.00000003,92829300,20128740,25794180.000000004,58760070.00000001,69314,40154,24028,2514,0.21317134602563154,0.089265872,47224.950000000004,24355.620000000003,326.5625,668.9375,1.625,48,NA,NA
2012-2016,13,287,0,17418120.000000004,1194360.0000000002,2727270.0000000005,18649110,14599830.000000002,1845930,4612050,7125090.000000001,8151,4481,3301,361,0.2764675724173289,0.16457318636247117,38480.37,19035.390000000003,196,225.625,1,16,NA,NA
2012-2016,13,289,0,11380830.000000002,682650.0000000001,2293260,10774770,9486060.000000002,961260.0000000001,4735260,7019640,8363,4597,3566,41,0.3031844048916334,0.12604431529240828,35103.75,20263.050000000003,35.625,72.25,0.125,12.625,31420,"Macon, GA Metropolitan Statistical Area"
2012-2016,13,291,0,31524000.000000004,1532910,3476520.0000000005,32661750.000000004,24573180.000000004,4415580.000000001,8660220.000000002,18299460.000000004,22033,20804,143,636,0.13116430397397164,0.073204741,46271.46000000001,26199.33,51.875,142,1.125,19.5,NA,NA
2012-2016,13,293,0,48874410,1798200,3510930.0000000005,51147690,25349070.000000004,9340650.000000002,10793640.000000002,17391480.000000004,26394,17900,7446,609,0.22944327975774517,0.095853715,39625.89000000001,21657.210000000003,99.125,426.875,0.25,31,NA,NA
2012-2016,13,295,1,75666480.00000001,2133420,9590400.000000002,74205720,46423530.00000001,8638020,11404140.000000002,29378370.000000004,68143,62369,2949,1323,0.18442050218635891,0.076439916,46108.29,23962.68,301.85,570,0.7000000000000001,24.4,16860,"Chattanooga, TN-GA Metropolitan Statistical Area"
2012-2016,13,297,2,153863760,6970800,17698950,166366800.00000003,111856920.00000001,12356520,44574270.00000001,74617530.00000001,87436,66910,14627,3368,0.13204215124722612,0.074880041,60449.490000000005,26796.510000000002,251.8125,674.625,1.75,51.75,12060,"Atlanta-Sandy Springs-Marietta, GA Metropolitan Statistical Area"
2012-2016,13,299,2,77065080,5618820.000000001,8772330,76879710,47372580,25508910.000000004,16669980.000000004,34094760,35671,22909,10414,1340,0.28070915998311524,0.14005306639329435,38522.55,20419.56,419,811.625,1.625,44.5,NA,NA
2012-2016,13,301,0,8067480.000000001,179820.00000000003,1981350.0000000002,7716720,6088350,1048950,2624040.0000000005,4329e3,5504,2067,3299,37,0.26381724392041267,0.11588061901252764,35381.25,20402.910000000003,24.857142857142858,53.714285714285715,0.14285714285714285,6.285714285714286,NA,NA
2012-2016,13,303,0,47478030.00000001,1017870.0000000001,4885110.000000001,45982860,24788520,8420460.000000002,8755680,18692400,20680,9017,10952,454,0.2639894319682959,0.10996036988110965,41532.87,20714.820000000003,67.125,117.9375,0.25,10.4375,NA,NA
2012-2016,13,305,2,38896620,2124540,5501160.000000001,43132380.00000001,33601920.00000001,7720050.000000001,13506480.000000002,25533330,30006,21421,6155,1819,0.20582271147161066,0.093061993,44297.880000000005,20715.93,184.33333333333334,509.1666666666667,1.0833333333333333,19.666666666666668,NA,NA
2012-2016,13,307,0,5648790.000000001,33300.00000000001,333000.00000000006,5824170,4582080.000000001,1164390,2656230,2987010,2672,1319,1323,30,0.22414441519368183,0.084618278,41149.920000000006,23125.74,9.75,17.5,0,3,NA,NA
2012-2016,13,309,0,10596060.000000002,0,1147740,9357300.000000002,5149290.000000001,3705180.0000000005,2721720.0000000005,4236870.000000001,7932,4470,3333,160,0.2740784780023781,0.12425683709869204,30834.690000000002,10753.68,3.1,24,0.1,2.5,NA,NA
2012-2016,13,311,0,39583710.00000001,9325110,4814070.000000001,34579830,28094100.000000004,4877340,11524020,23549760.000000004,28140,26078,695,835,0.19285585423056106,0.058596428,46913.04,24481.050000000003,79.75,223.08333333333334,0.16666666666666666,20.666666666666668,NA,NA
2012-2016,13,313,2,328806420.00000006,5142630,17284920.000000004,322493850.00000006,120043170.00000001,30005520.000000004,28314990,58376010,103653,62335,3964,34728,0.1962516576956081,0.064055309,46358.04,23485.38,373.375,726.625,0.75,53.5,19140,"Dalton, GA Metropolitan Statistical Area"
2012-2016,13,317,0,35192550,941280.0000000001,2518590,30544980.000000004,15511140.000000002,2194470.0000000005,5139300,9284040,9924,5101,4266,415,0.2674288047361437,0.10145963049913238,37142.82,21233.190000000002,47.1,42.3,0.2,10,NA,NA
2012-2016,13,319,0,17948700,561660.0000000001,2838270.0000000005,18889980.000000004,13346640.000000002,4761900.000000001,6200460.000000001,11335320.000000002,9312,5322,3564,236,0.20792616720955484,0.1,43097.97,21282.030000000002,17.866666666666667,30.2,0,6.6000000000000005,NA,NA
2012-2016,13,321,2,36106080,768120.0000000001,5069370.000000001,34587600.00000001,19074240,2485290.0000000005,6632250.000000001,12197790,20988,14092,6167,434,0.1844090930936704,0.066227712,42939.240000000005,22275.480000000003,39.3125,138,0.1875,10.5,10500,"Albany, GA Metropolitan Statistical Area"
2012-2016,15,001,1,456941490.00000006,0,52905930.00000001,468504360.00000006,315132330,101791440,231135300.00000003,281135250,193680,58882,1213,24027,0.18729004093055432,0.089889996,59868.96000000001,28667.97,2273.5,6021,6.25,419,NA,NA
2012-2016,15,003,10,2579718810,0,269100630,2677554210.0000005,2087791230.0000002,348892980.00000006,902784090.0000001,1461248400.0000002,986999,186387,23334,92635,0.094590803,0.046681433994024676,85648.71,35735.340000000004,7170,21691,10.75,1934,26180,"Honolulu, HI Metropolitan Statistical Area"
2012-2016,15,007,3,274148910.00000006,0,29873430.000000004,237584400.00000003,135360060,74195730.00000001,89577000.00000001,111275280.00000001,70447,20949,478,7506,0.096268742,0.043344631,75728.64,31958.010000000002,712,1713.5,1,125,NA,NA
2012-2016,15,009,2,415342020,0,46355820.00000001,476947020,367755210,52590690,231258510,290306070,162456,50038,846,17656,0.09845637,0.045390965518102684,76342.47,33964.89,2734.75,5878,3.5,329,NA,NA
2012-2016,16,007,0,10209780,649350,590520.0000000001,9288480.000000002,8116320.000000001,997890.0000000001,1303140,1434120.0000000002,5928,5559,46,243,0.144613283,0.068977292,52017.93000000001,25513.350000000002,33.125,47.5,0,5.5,NA,NA
2012-2016,16,013,0,55485570.00000001,2692860,7771110.000000001,59264010,46288110,9895650.000000002,24812940.000000004,27159480.000000004,21427,16481,25,4444,0.12654263275991023,0.036462229,64475.46000000001,38106.3,23.25,40.0625,0.125,14.75,NA,NA
2012-2016,16,019,1,212173170,10401810.000000002,20912400,214894890,111545010.00000001,31723800.000000004,58444830,61477350.00000001,108989,91505,476,13517,0.12744697068282798,0.043771263,58642.41,27626.79,591.875,1164.375,0.5,77,26820,"Idaho Falls, ID Metropolitan Statistical Area"
2012-2016,16,025,0,2762790.0000000005,0,630480,2765010,1234320.0000000002,1438560.0000000002,840270.0000000001,883560.0000000001,968,881,0,82,0.19834710743801653,0.060950413223140494,47405.880000000005,29463.840000000004,2.25,7.5,0,3,NA,NA
2012-2016,16,033,0,3459870.0000000005,0,371850,2803860,1058940,1572870.0000000002,619380.0000000001,704850,960,496,1,454,0.2708333333333333,0.057291666666666664,35988.420000000006,16230.420000000002,1.75,8,0,3,NA,NA
2012-2016,16,037,0,5695410.000000001,0,855810.0000000001,5096010,2898210,1932510.0000000002,1920300.0000000002,2027970.0000000002,4185,4007,0,132,0.2058468229040831,0.070548442,43841.670000000006,26222.640000000003,10,16.5,0,8,NA,NA
2012-2016,16,039,0,24165810,2012430,5835270,29763540,20912400,6321450.000000001,12295470.000000002,13010310.000000002,26103,19326,687,4204,0.1814693199351189,0.078055149,49332.840000000004,24469.95,153.25,141.875,0.25,25.5,NA,NA
2012-2016,16,041,0,10410690,138750,2258850.0000000005,10741470.000000002,6576750.000000001,3348870.0000000005,4027080.0000000005,4353420,13013,11889,37,871,0.12385285725302692,0.035166191,56055.00000000001,22183.350000000002,21.75,46.625,0.125,8,30860,"Logan, UT-ID Metropolitan Statistical Area"
2012-2016,16,043,0,24032610,4216890,3013650,18368280.000000004,14704170.000000002,2807190,8894430,9124200,12896,10995,41,1589,0.12045732952225398,0.024744793793385057,55470.030000000006,23527.56,35,57.125,0,16.5,NA,NA
2012-2016,16,045,0,28437090.000000004,881340,2642910.0000000005,35209200.00000001,27443640.000000004,3941610,11944710.000000002,12158940,16853,14864,0,1362,0.22182972099149803,0.080828643,45251.37,20806.95,53.875,59.375,0.125,13,14260,"Boise City-Nampa, ID Metropolitan Statistical Area"
2012-2016,16,053,1,27986430.000000004,566100,3552000.0000000005,25569960.000000004,18174030.000000004,4773e3,10370730.000000002,10714830.000000002,22694,14525,22,7622,0.16923695856242457,0.066022976,49336.170000000006,20217.54,104.875,183.875,0,25.5,NA,NA
2012-2016,16,059,0,26426880,977910.0000000001,1498500.0000000002,31502910.000000004,24240180.000000004,6342540.000000001,3139080.0000000005,3365520.0000000005,7743,7241,16,231,0.16861457649376232,0.050295469468154955,38585.82000000001,24367.83,17,26.625,0,7,NA,NA
2012-2016,16,063,0,3060270.0000000005,0,628260.0000000001,3570870.0000000005,2750580.0000000005,319680,1527360.0000000002,1824840.0000000002,5292,3572,0,1577,0.12020606754436176,0.053615722190421676,49395.00000000001,20245.29,18.875,6.125,0,4.5,NA,NA
2012-2016,16,067,0,53036910,2221110,3447660.0000000005,49046460.00000001,34915050,3607500.0000000005,6120540.000000001,6669990.000000001,20331,12937,92,6869,0.1781489213639527,0.056417138880604435,51223.170000000006,24534.33,44.75,109.58333333333333,0.083333333,11.666666666666666,NA,NA
2012-2016,16,069,0,78530280.00000001,3194580.0000000005,10990110,75704220,54898380.00000001,17123970,31952460.000000004,34303440,39995,34963,154,1429,0.13571115635389017,0.058371775,54990.51,27948.690000000002,175.5,454.75,0.5,28.333333333333336,30300,"Lewiston, ID-WA Metropolitan Statistical Area"
2012-2016,16,075,1,37885410,506160,4295700.000000001,28760100.000000004,21216540,5168160.000000001,11087790,13095780,22773,18030,87,3796,0.18860890266361227,0.047343125,50693.700000000004,24087.000000000004,59.5,123,0.083333333,12.666666666666666,NA,NA
2012-2016,16,083,0,129192900.00000001,1693860.0000000002,14116980.000000002,113331000.00000001,80867940,20207550.000000004,42994740.00000001,45463380.00000001,80955,65504,517,12235,0.1559239028065549,0.04874741,50505.00000000001,24067.02,195.9,339.75,0.65,25.200000000000003,NA,NA
